Geneid,Ensembl,Length
LUZP1,ENSG00000169641,94123
LUZP2,ENSG00000187398,585669
LUZP4,ENSG00000102021,17849
LVRN,ENSG00000172901,65166
LXN,ENSG00000079257,26827
LY6D,ENSG00000167656,1658
LY6E,ENSG00000160932,11111
LY6G5B,ENSG00000240053,3801
LY6G5C,ENSG00000204428,7357
LY6G6C,ENSG00000204421,3099
LY6G6D,ENSG00000244355,2572
LY6G6E,ENSG00000255552,1472
LY6G6F,ENSG00000204424,3814
LY6H,ENSG00000176956,2798
LY6K,ENSG00000160886,5017
LY75,ENSG00000054219,101402
LY75-CD302,ENSG00000248672,132860
LY86,ENSG00000112799,66876
LY9,ENSG00000122224,32410
LY96,ENSG00000154589,37688
LYAR,ENSG00000145220,22625
LYG1,ENSG00000144214,21873
LYG2,ENSG00000185674,13498
LYL1,ENSG00000104903,4129
LYN,ENSG00000254087,134345
LYNX1,ENSG00000180155,6663
LYPD1,ENSG00000150551,28294
LYPD2,ENSG00000197353,2383
LYPD3,ENSG00000124466,4822
LYPD4,ENSG00000273111,7624
LYPD5,ENSG00000159871,41333
LYPD6,ENSG00000187123,144155
LYPD6B,ENSG00000150556,177288
LYPD8,ENSG00000259823,17803
LYPLA1,ENSG00000120992,55651
LYPLA2,ENSG00000011009,4435
LYPLAL1,ENSG00000143353,46848
LYRM1,ENSG00000102897,25191
LYRM2,ENSG00000083099,70612
LYRM4,ENSG00000214113,158356
LYRM5,,
LYRM7,ENSG00000186687,34511
LYRM9,ENSG00000232859,16439
LYSMD1,ENSG00000163155,6201
LYSMD2,ENSG00000140280,28575
LYSMD3,ENSG00000176018,13986
LYSMD4,ENSG00000183060,17865
LYVE1,ENSG00000133800,54724
LYZ,ENSG00000090382,5854
LYZL1,ENSG00000120563,29268
LYZL2,ENSG00000151033,17984
LYZL4,ENSG00000157093,13528
LYZL6,ENSG00000275722,9196
LZIC,ENSG00000162441,21295
LZTFL1,ENSG00000163818,92727
LZTR1,ENSG00000099949,16813
LZTS1,ENSG00000061337,57799
LZTS2,ENSG00000107816,11314
LZTS3,ENSG00000088899,11888
M1AP,ENSG00000159374,90468
M6PR,ENSG00000003056,11499
MAATS1,,
MAB21L1,ENSG00000180660,5346
MAB21L2,ENSG00000181541,2543
MAB21L3,ENSG00000173212,26751
MACC1,ENSG00000183742,82803
MACF1,ENSG00000127603,405862
MACROD1,ENSG00000133315,167930
MACROD2,ENSG00000172264,2057829
MAD1L1,ENSG00000002822,417457
MAD2L1,ENSG00000164109,11570
MAD2L1BP,ENSG00000124688,11462
MAD2L2,ENSG00000116670,35376
MADCAM1,ENSG00000099866,16168
MADD,ENSG00000110514,60878
MAEA,ENSG00000090316,50272
MAEL,ENSG00000143194,46633
MAF,ENSG00000178573,14895
MAF1,ENSG00000179632,4507
MAFA,ENSG00000182759,11551
MAFB,ENSG00000204103,3389
MAFF,ENSG00000185022,15745
MAFG,ENSG00000197063,9466
MAFIP,ENSG00000274847,61462
MAFK,ENSG00000198517,12348
MAG,ENSG00000105695,24705
MAGEA1,ENSG00000198681,4597
MAGEA10,ENSG00000124260,5269
MAGEA11,ENSG00000185247,29041
MAGEA12,ENSG00000213401,3923
MAGEA2,ENSG00000268606,4289
MAGEA2B,ENSG00000183305,4033
MAGEA3,ENSG00000221867,3581
MAGEA4,ENSG00000147381,12679
MAGEA6,ENSG00000197172,3581
MAGEA8,ENSG00000156009,4695
MAGEA9,ENSG00000123584,5808
MAGEA9B,ENSG00000267978,5807
MAGEB1,ENSG00000214107,8327
MAGEB10,ENSG00000177689,15025
MAGEB17,ENSG00000182798,3984
MAGEB18,ENSG00000176774,2394
MAGEB2,ENSG00000099399,4527
MAGEB3,ENSG00000198798,6839
MAGEB4,ENSG00000120289,2188
MAGEB5,ENSG00000188408,2102
MAGEB6,ENSG00000176746,3207
MAGEB6P1,,
MAGEC1,ENSG00000155495,5481
MAGEC2,ENSG00000046774,2949
MAGEC3,ENSG00000165509,59517
MAGED1,ENSG00000179222,99351
MAGED2,ENSG00000102316,8417
MAGED4,ENSG00000154545,7502
MAGED4B,ENSG00000187243,7446
MAGEE1,ENSG00000198934,3633
MAGEE2,ENSG00000186675,2268
MAGEF1,ENSG00000177383,1701
MAGEH1,ENSG00000187601,1440
MAGEL2,ENSG00000254585,4319
MAGI1,ENSG00000151276,685394
MAGI2,ENSG00000187391,1436613
MAGI3,ENSG00000081026,295423
MAGIX,ENSG00000269313,6211
MAGOH,ENSG00000162385,11732
MAGOHB,ENSG00000111196,9420
MAGT1,ENSG00000102158,73525
MAK,ENSG00000111837,75831
MAK16,ENSG00000198042,16567
MAL,ENSG00000172005,29256
MAL2,ENSG00000147676,84870
MALAT1,ENSG00000251562,10468
MALL,ENSG00000144063,32153
MALRD1,ENSG00000204740,741601
MALSU1,ENSG00000156928,12991
MALT1,ENSG00000172175,83052
MAMDC2,ENSG00000165072,183168
MAMDC4,ENSG00000177943,9860
MAML1,ENSG00000161021,44462
MAML2,ENSG00000184384,366598
MAML3,ENSG00000196782,437460
MAMLD1,ENSG00000013619,152757
MAMSTR,ENSG00000176909,7989
MAN1A1,ENSG00000111885,172564
MAN1A2,ENSG00000198162,161424
MAN1B1,ENSG00000177239,22333
MAN1C1,ENSG00000117643,169415
MAN2A1,ENSG00000112893,180251
MAN2A2,ENSG00000196547,20368
MAN2B1,ENSG00000104774,22932
MAN2B2,ENSG00000013288,48189
MAN2C1,ENSG00000140400,13450
MANBA,ENSG00000109323,130230
MANBAL,ENSG00000101363,27702
MANEA,ENSG00000172469,32000
MANEAL,ENSG00000185090,10711
MANF,ENSG00000145050,4107
MANSC1,ENSG00000111261,24428
MAOA,ENSG00000189221,91915
MAOB,ENSG00000069535,116160
MAP10,ENSG00000212916,4514
MAP1B,ENSG00000131711,102332
MAP1LC3A,ENSG00000101460,13520
MAP1LC3B,ENSG00000140941,21138
MAP1LC3B2,ENSG00000258102,28502
MAP1LC3C,ENSG00000197769,6397
MAP1S,ENSG00000130479,15912
MAP2,ENSG00000078018,310248
MAP2K1,ENSG00000169032,104832
MAP2K2,ENSG00000126934,33900
MAP2K3,ENSG00000034152,30569
MAP2K4,ENSG00000065559,123003
MAP2K5,ENSG00000137764,264513
MAP2K6,ENSG00000108984,139183
MAP2K7,ENSG00000076984,10638
MAP3K1,ENSG00000095015,80615
MAP3K10,ENSG00000130758,24153
MAP3K11,ENSG00000173327,17628
MAP3K12,ENSG00000139625,20395
MAP3K13,ENSG00000073803,206154
MAP3K14,ENSG00000006062,53994
MAP3K19,ENSG00000176601,82984
MAP3K2,ENSG00000169967,89798
MAP3K3,ENSG00000198909,73925
MAP3K4,ENSG00000085511,125913
MAP3K5,ENSG00000197442,236064
MAP3K6,ENSG00000142733,11793
MAP3K7,ENSG00000135341,73521
MAP3K7CL,ENSG00000156265,98830
MAP3K8,ENSG00000107968,28361
MAP3K9,ENSG00000006432,87020
MAP4,ENSG00000047849,238618
MAP4K1,ENSG00000104814,31521
MAP4K2,ENSG00000168067,18324
MAP4K3,ENSG00000011566,188059
MAP4K4,ENSG00000071054,197841
MAP4K5,ENSG00000012983,143282
MAP6,ENSG00000171533,82123
MAP6D1,ENSG00000180834,9711
MAP7,ENSG00000135525,208539
MAP7D1,ENSG00000116871,25271
MAP7D2,ENSG00000184368,110353
MAP7D3,ENSG00000129680,43263
MAP9,ENSG00000164114,34313
MAPK1,ENSG00000100030,112144
MAPK10,ENSG00000109339,604619
MAPK11,ENSG00000185386,7055
MAPK12,ENSG00000188130,16285
MAPK13,ENSG00000156711,16716
MAPK14,ENSG00000112062,94774
MAPK15,ENSG00000181085,6180
MAPK1IP1L,ENSG00000168175,18548
MAPK3,ENSG00000102882,9402
MAPK4,ENSG00000141639,172380
MAPK6,ENSG00000069956,115270
MAPK7,ENSG00000166484,5824
MAPK8,ENSG00000107643,132722
MAPK8IP1,ENSG00000121653,20853
MAPK8IP2,ENSG00000008735,13305
MAPK8IP3,ENSG00000138834,64186
MAPK9,ENSG00000050748,58957
MAPKAP1,ENSG00000119487,269874
MAPKAPK2,ENSG00000162889,49399
MAPKAPK3,ENSG00000114738,39531
MAPKAPK5,ENSG00000089022,60210
MAPKBP1,ENSG00000137802,53422
MAPRE1,ENSG00000101367,36516
MAPRE2,ENSG00000166974,166543
MAPRE3,ENSG00000084764,56587
MAPT,ENSG00000186868,133977
MARC1,,
MARC2,,
MARCKS,ENSG00000277443,6131
MARCKSL1,ENSG00000175130,2407
MARCO,ENSG00000019169,52493
MARK1,ENSG00000116141,136376
MARK2,ENSG00000072518,72098
MARK3,ENSG00000075413,118471
MARK4,ENSG00000007047,225997
MARS,,
MARS2,ENSG00000247626,3027
MARVELD1,ENSG00000155254,4978
MARVELD2,ENSG00000152939,29266
MARVELD3,ENSG00000140832,15954
MAS1,ENSG00000130368,26460
MAS1L,ENSG00000204687,1260
MASP1,ENSG00000127241,74699
MASP2,ENSG00000009724,25233
MAST1,ENSG00000105613,41002
MAST2,ENSG00000086015,249242
MAST3,ENSG00000099308,53944
MAST4,ENSG00000069020,573214
MASTL,ENSG00000120539,33529
MAT1A,ENSG00000151224,20347
MAT2A,ENSG00000168906,6117
MAT2B,ENSG00000038274,16445
MATK,ENSG00000007264,24161
MATN1,ENSG00000162510,12309
MATN2,ENSG00000132561,167930
MATN3,ENSG00000132031,20618
MATN4,ENSG00000124159,19025
MATR3,ENSG00000015479,57926
MAU2,ENSG00000129933,37944
MAVS,ENSG00000088888,33430
MAX,ENSG00000125952,96522
MAZ,ENSG00000103495,5059
MB,ENSG00000198125,31188
MB21D1,,
MB21D2,ENSG00000180611,121042
MBD1,ENSG00000141644,15101
MBD2,ENSG00000134046,73064
MBD3,ENSG00000071655,19274
MBD3L1,ENSG00000170948,10964
MBD3L2,ENSG00000230522,2415
MBD3L3,ENSG00000182315,13459
MBD3L4,ENSG00000205718,2431
MBD3L5,ENSG00000237247,2434
MBD4,ENSG00000129071,9597
MBD5,ENSG00000204406,495961
MBD6,ENSG00000166987,9439
MBIP,ENSG00000151332,22117
MBL2,ENSG00000165471,7408
MBLAC1,ENSG00000214309,1805
MBLAC2,ENSG00000176055,16563
MBNL1,ENSG00000152601,221954
MBNL2,ENSG00000139793,172688
MBNL3,ENSG00000076770,120659
MBOAT1,ENSG00000172197,112786
MBOAT2,ENSG00000143797,151058
MBOAT4,ENSG00000177669,12995
MBOAT7,ENSG00000125505,16471
MBP,ENSG00000197971,154857
MBTD1,ENSG00000011258,83696
MBTPS1,ENSG00000140943,63182
MBTPS2,ENSG00000012174,45814
MC1R,ENSG00000258839,8859
MC2R,ENSG00000185231,33665
MC3R,ENSG00000124089,1084
MC4R,ENSG00000166603,1714
MC5R,ENSG00000176136,3175
MCAM,ENSG00000076706,13550
MCAT,ENSG00000100294,11190
MCC,ENSG00000171444,466718
MCCC1,ENSG00000078070,100858
MCCC2,ENSG00000131844,79176
MCCD1,ENSG00000204511,1271
MCEE,ENSG00000124370,20596
MCEMP1,ENSG00000183019,2746
MCF2,ENSG00000101977,126447
MCF2L,ENSG00000126217,205365
MCF2L2,ENSG00000053524,250738
MCFD2,ENSG00000180398,39986
MCHR1,ENSG00000128285,3540
MCHR2,ENSG00000152034,75729
MCIDAS,ENSG00000234602,7752
MCL1,ENSG00000143384,18844
MCM10,ENSG00000065328,49557
MCM2,ENSG00000073111,24215
MCM3,ENSG00000112118,20871
MCM3AP,ENSG00000160294,51165
MCM4,ENSG00000104738,17981
MCM5,ENSG00000100297,25309
MCM6,ENSG00000076003,36854
MCM7,ENSG00000166508,9708
MCM8,ENSG00000125885,49211
MCM9,ENSG00000111877,121721
MCMBP,ENSG00000197771,63497
MCMDC2,ENSG00000178460,51300
MCOLN1,ENSG00000090674,11399
MCOLN2,ENSG00000153898,71533
MCOLN3,ENSG00000055732,30598
MCPH1,ENSG00000147316,241917
MCRS1,ENSG00000187778,11602
MCTP1,ENSG00000175471,581405
MCTP2,ENSG00000140563,252427
MCTS1,ENSG00000232119,27150
MCU,ENSG00000156026,195585
MCUR1,ENSG00000050393,28140
MDFI,ENSG00000112559,17407
MDFIC,ENSG00000135272,98172
MDGA1,ENSG00000112139,68628
MDGA2,ENSG00000139915,835514
MDH1,ENSG00000014641,18717
MDH1B,ENSG00000138400,27566
MDH2,ENSG00000146701,19459
MDK,ENSG00000110492,3082
MDM1,ENSG00000111554,59939
MDM2,ENSG00000135679,37370
MDM4,ENSG00000198625,41752
MDN1,ENSG00000112159,177297
MDP1,ENSG00000213920,2128
MDS2,ENSG00000197880,59080
ME1,ENSG00000065833,220816
ME2,ENSG00000082212,75439
ME3,ENSG00000151376,233886
MEA1,ENSG00000124733,5726
MEAF6,ENSG00000163875,24814
MECOM,ENSG00000085276,580277
MECP2,ENSG00000169057,115531
MECR,ENSG00000116353,38289
MED1,ENSG00000125686,46988
MED10,ENSG00000133398,6698
MED11,ENSG00000161920,2181
MED12,ENSG00000184634,25561
MED12L,ENSG00000144893,351787
MED13,ENSG00000108510,122674
MED13L,ENSG00000123066,319789
MED14,ENSG00000180182,87573
MED15,ENSG00000099917,91720
MED16,ENSG00000175221,25589
MED17,ENSG00000042429,30737
MED18,ENSG00000130772,6964
MED19,ENSG00000156603,8550
MED20,ENSG00000124641,15786
MED21,ENSG00000152944,43798
MED22,ENSG00000148297,9823
MED23,ENSG00000112282,54277
MED24,ENSG00000008838,42119
MED25,ENSG00000104973,22107
MED26,ENSG00000105085,54156
MED27,ENSG00000160563,226948
MED28,ENSG00000118579,19465
MED29,ENSG00000063322,9339
MED30,ENSG00000164758,19553
MED31,ENSG00000108590,8324
MED4,ENSG00000136146,41809
MED6,ENSG00000133997,19434
MED7,ENSG00000155868,21596
MED8,ENSG00000159479,5892
MED9,ENSG00000141026,16228
MEDAG,ENSG00000102802,19302
MEF2A,ENSG00000068305,151085
MEF2B,ENSG00000213999,46565
MEF2BNB,,
MEF2BNB-MEF2B,,
MEF2C,ENSG00000081189,187141
MEF2D,ENSG00000116604,37540
MEFV,ENSG00000103313,16563
MEGF10,ENSG00000145794,174942
MEGF11,ENSG00000157890,358733
MEGF6,ENSG00000162591,123602
MEGF8,ENSG00000105429,53161
MEGF9,ENSG00000106780,113660
MEI1,ENSG00000167077,99954
MEIG1,ENSG00000197889,33857
MEIOB,ENSG00000162039,50309
MEIS1,ENSG00000143995,140447
MEIS2,ENSG00000134138,212104
MEIS3,ENSG00000105419,16407
MELK,ENSG00000165304,110058
MEMO1,ENSG00000162959,146171
MEN1,ENSG00000133895,7785
MEOX1,ENSG00000005102,21534
MEOX2,ENSG00000106511,75608
MEP1A,ENSG00000112818,46434
MEP1B,ENSG00000141434,35336
MEPCE,ENSG00000146834,5805
MEPE,ENSG00000152595,25417
MERTK,ENSG00000153208,130955
MESDC1,,
MESDC2,,
MESP1,ENSG00000166823,1375
MESP2,ENSG00000188095,18164
MEST,ENSG00000106484,20295
MET,ENSG00000105976,126336
METAP1,ENSG00000164024,68085
METAP1D,ENSG00000172878,82490
METAP2,ENSG00000111142,42320
METRN,ENSG00000103260,4538
METRNL,ENSG00000176845,15514
METTL1,ENSG00000037897,3661
METTL10,,
METTL11B,,
METTL12,,
METTL13,ENSG00000010165,32364
METTL14,ENSG00000145388,30047
METTL15,ENSG00000169519,418794
METTL16,ENSG00000127804,106330
METTL17,ENSG00000165792,7063
METTL18,ENSG00000171806,2463
METTL20,,
METTL21A,ENSG00000144401,45626
METTL21B,,
METTL21C,ENSG00000139780,9298
METTL23,ENSG00000181038,7956
METTL25,ENSG00000127720,120740
METTL2A,ENSG00000087995,29511
METTL2B,ENSG00000165055,29874
METTL3,ENSG00000165819,13235
METTL4,ENSG00000101574,33985
METTL5,ENSG00000138382,14851
METTL6,ENSG00000206562,59506
METTL7A,,
METTL7B,,
METTL8,ENSG00000123600,119057
METTL9,ENSG00000197006,60254
MEX3A,ENSG00000254726,10453
MEX3B,ENSG00000183496,4342
MEX3C,ENSG00000176624,43784
MEX3D,ENSG00000181588,13654
MFAP1,ENSG00000140259,20242
MFAP2,ENSG00000117122,7119
MFAP3,ENSG00000037749,181520
MFAP3L,ENSG00000198948,46435
MFAP4,ENSG00000166482,3756
MFAP5,ENSG00000197614,35174
MFF,ENSG00000168958,36038
MFGE8,ENSG00000140545,14786
MFHAS1,ENSG00000147324,110277
MFI2,,
MFN1,ENSG00000171109,47989
MFN2,ENSG00000116688,35031
MFNG,ENSG00000100060,17340
MFRP,ENSG00000235718,7764
MFSD1,ENSG00000118855,97522
MFSD10,ENSG00000109736,4904
MFSD11,ENSG00000092931,45585
MFSD12,ENSG00000161091,36030
MFSD2A,ENSG00000168389,14857
MFSD3,ENSG00000167700,2144
MFSD4,,
MFSD5,ENSG00000182544,3156
MFSD6,ENSG00000151690,100851
MFSD6L,ENSG00000185156,2256
MFSD7,,
MFSD8,ENSG00000164073,48236
MFSD9,ENSG00000135953,22259
MGA,ENSG00000174197,151948
MGAM,ENSG00000257335,198935
MGAM2,ENSG00000257743,110607
MGARP,ENSG00000137463,14182
MGAT1,ENSG00000131446,30873
MGAT2,ENSG00000168282,2683
MGAT3,ENSG00000128268,45068
MGAT4A,ENSG00000071073,113534
MGAT4B,ENSG00000161013,9383
MGAT4C,ENSG00000182050,883239
MGAT4D,ENSG00000205301,56116
MGAT5,ENSG00000152127,334689
MGAT5B,ENSG00000167889,81990
MGEA5,,
MGLL,ENSG00000074416,363129
MGME1,ENSG00000125871,22924
MGMT,ENSG00000170430,304305
MGP,ENSG00000111341,6776
MGRN1,ENSG00000102858,74485
MGST1,ENSG00000008394,262145
MGST2,ENSG00000085871,76117
MGST3,ENSG00000143198,30923
MIA,ENSG00000261857,8494
MIA2,ENSG00000150527,158283
MIA3,ENSG00000154305,49918
MIB1,ENSG00000101752,165997
MIB2,ENSG00000197530,15177
MICA,ENSG00000204520,15532
MICAL1,ENSG00000135596,21907
MICAL2,ENSG00000133816,268133
MICAL3,ENSG00000243156,236913
MICALL1,ENSG00000100139,37166
MICALL2,ENSG00000164877,31032
MICB,ENSG00000204516,16244
MICU1,ENSG00000107745,258807
MICU2,ENSG00000165487,111491
MICU3,ENSG00000155970,99004
MID1,ENSG00000101871,388345
MID1IP1,ENSG00000165175,5121
MID2,ENSG00000080561,105883
MIDN,ENSG00000167470,10815
MIEF1,ENSG00000100335,18701
MIEF2,ENSG00000177427,7026
MIEN1,ENSG00000141741,2060
MIER1,ENSG00000198160,63725
MIER2,ENSG00000105556,39243
MIER3,ENSG00000155545,52074
MIF,ENSG00000240972,856
MIF4GD,ENSG00000125457,5010
MIIP,ENSG00000116691,12581
MILR1,ENSG00000271605,43734
MINA,,
MINK1,ENSG00000141503,64919
MINOS1,,
MINOS1-NBL1,,
MINPP1,ENSG00000107789,48587
MIOS,ENSG00000164654,42318
MIOX,ENSG00000100253,3865
MIP,ENSG00000135517,19665
MIPEP,ENSG00000027001,159273
MIPOL1,ENSG00000151338,381235
MIS12,ENSG00000167842,4532
MIS18A,ENSG00000159055,10875
MIS18BP1,ENSG00000129534,50353
MISP,ENSG00000099812,15960
MITD1,ENSG00000158411,19632
MITF,ENSG00000187098,229801
MIXL1,ENSG00000185155,3443
MKI67,ENSG00000148773,29790
MKKS,ENSG00000125863,33214
MKL1,,
MKL2,,
MKLN1,ENSG00000128585,386537
MKNK1,ENSG00000079277,59437
MKNK2,ENSG00000099875,23756
MKRN1,ENSG00000133606,26520
MKRN2,ENSG00000075975,29189
MKRN3,ENSG00000179455,64402
MKS1,ENSG00000011143,14256
MKX,ENSG00000150051,73187
MLANA,ENSG00000120215,19718
MLC1,ENSG00000100427,26579
MLEC,ENSG00000110917,17158
MLF1,ENSG00000178053,36090
MLF2,ENSG00000089693,20947
MLH1,ENSG00000076242,57671
MLH3,ENSG00000119684,37764
MLIP,ENSG00000146147,336965
MLK4,,
MLKL,ENSG00000168404,29302
MLLT1,ENSG00000130382,69599
MLLT10,ENSG00000078403,219014
MLLT11,ENSG00000213190,11674
MLLT3,ENSG00000171843,280831
MLLT4,,
MLLT6,ENSG00000275023,24523
MLN,ENSG00000096395,9331
MLNR,ENSG00000102539,5084
MLPH,ENSG00000115648,69895
MLST8,ENSG00000167965,5206
MLX,ENSG00000108788,6168
MLXIP,ENSG00000175727,68679
MLXIPL,ENSG00000009950,31375
MLYCD,ENSG00000103150,52331
MMAA,ENSG00000151611,60992
MMAB,ENSG00000139428,19866
MMACHC,ENSG00000132763,13083
MMADHC,ENSG00000168288,18179
MMD,ENSG00000108960,29329
MMD2,ENSG00000136297,53224
MME,ENSG00000196549,159680
MMEL1,ENSG00000142606,42378
MMGT1,ENSG00000169446,13442
MMP1,ENSG00000196611,8760
MMP10,ENSG00000166670,10127
MMP11,ENSG00000099953,16097
MMP12,ENSG00000262406,12247
MMP13,ENSG00000137745,12738
MMP14,ENSG00000157227,12510
MMP15,ENSG00000102996,21296
MMP16,ENSG00000156103,296015
MMP17,ENSG00000198598,23391
MMP19,ENSG00000123342,7536
MMP2,ENSG00000087245,116992
MMP20,ENSG00000137674,48501
MMP21,ENSG00000154485,22334
MMP23B,ENSG00000189409,3599
MMP24,ENSG00000125966,50440
MMP25,ENSG00000008516,14668
MMP26,ENSG00000167346,287648
MMP27,ENSG00000137675,14283
MMP28,ENSG00000271447,39459
MMP3,ENSG00000149968,7809
MMP7,ENSG00000137673,10346
MMP8,ENSG00000118113,15255
MMP9,ENSG00000100985,7654
MMRN1,ENSG00000138722,75098
MMRN2,ENSG00000173269,33942
MMS19,ENSG00000155229,41418
MMS22L,ENSG00000146263,141064
MN1,ENSG00000169184,53480
MNAT1,ENSG00000020426,235224
MND1,ENSG00000121211,70496
MNDA,ENSG00000163563,18175
MNS1,ENSG00000138587,43625
MNT,ENSG00000070444,17070
MNX1,ENSG00000130675,16613
MOAP1,ENSG00000165943,2755
MOB1A,ENSG00000114978,26405
MOB1B,ENSG00000173542,120124
MOB2,ENSG00000182208,31791
MOB3A,ENSG00000172081,25648
MOB3B,ENSG00000120162,204606
MOB3C,ENSG00000142961,9144
MOB4,ENSG00000115540,38129
MOBP,ENSG00000168314,62308
MOCOS,ENSG00000075643,85264
MOCS1,ENSG00000124615,34974
MOCS2,ENSG00000164172,17338
MOCS3,ENSG00000124217,5112
MOG,ENSG00000204655,17834
MOGAT2,ENSG00000166391,15126
MOGAT3,ENSG00000106384,6074
MOGS,ENSG00000115275,4354
MOK,ENSG00000080823,80691
MON1A,ENSG00000164077,23014
MON1B,ENSG00000103111,11564
MON2,ENSG00000061987,133678
MORC1,ENSG00000114487,159887
MORC2,ENSG00000133422,43953
MORC3,ENSG00000159256,65960
MORC4,ENSG00000133131,186384
MORF4L1,ENSG00000185787,92592
MORF4L2,ENSG00000123562,12799
MORN1,ENSG00000116151,72500
MORN2,ENSG00000188010,6734
MORN3,ENSG00000139714,23908
MORN4,ENSG00000171160,19585
MORN5,ENSG00000185681,40186
MOS,ENSG00000172680,1041
MOSPD1,ENSG00000101928,27858
MOSPD2,ENSG00000130150,48907
MOSPD3,ENSG00000106330,3882
MOV10,ENSG00000155363,29243
MOV10L1,ENSG00000073146,71685
MOXD1,ENSG00000079931,105502
MPC1,ENSG00000060762,18095
MPC2,ENSG00000143158,20828
MPDU1,ENSG00000129255,9261
MPDZ,ENSG00000107186,175171
MPEG1,ENSG00000197629,4965
MPG,ENSG00000103152,8845
MPHOSPH10,ENSG00000124383,19792
MPHOSPH6,ENSG00000135698,22431
MPHOSPH8,ENSG00000196199,39783
MPI,ENSG00000178802,12215
MPL,ENSG00000117400,16659
MPLKIP,ENSG00000168303,8596
MPND,ENSG00000008382,16560
MPO,ENSG00000005381,11081
MPP1,ENSG00000130830,42356
MPP2,ENSG00000108852,34355
MPP3,ENSG00000161647,32372
MPP4,ENSG00000082126,53825
MPP5,,
MPP6,,
MPP7,ENSG00000150054,284298
MPPE1,ENSG00000154889,26559
MPPED1,ENSG00000186732,96655
MPPED2,ENSG00000066382,202435
MPRIP,ENSG00000133030,175223
MPST,ENSG00000128309,10188
MPV17,ENSG00000115204,16195
MPV17L,ENSG00000156968,17518
MPV17L2,ENSG00000254858,3731
MPZ,ENSG00000158887,5234
MPZL1,ENSG00000197965,70728
MPZL2,ENSG00000149573,11121
MPZL3,ENSG00000160588,25676
MR1,ENSG00000153029,28565
MRAP,ENSG00000170262,22972
MRAP2,ENSG00000135324,57685
MRAS,ENSG00000158186,57887
MRC1,ENSG00000260314,102151
MRC2,ENSG00000011028,65928
MRE11A,,
MREG,ENSG00000118242,91513
MRFAP1,ENSG00000179010,2639
MRFAP1L1,ENSG00000178988,2231
MRGBP,ENSG00000101189,5257
MRGPRD,ENSG00000172938,966
MRGPRE,ENSG00000184350,7388
MRGPRF,ENSG00000172935,10032
MRGPRG,ENSG00000182170,870
MRGPRX1,ENSG00000170255,5916
MRGPRX2,ENSG00000183695,6263
MRGPRX3,ENSG00000179826,17534
MRGPRX4,ENSG00000179817,1444
MRI1,ENSG00000037757,9761
MRLN,ENSG00000227877,19350
MRM1,ENSG00000278619,7389
MRO,ENSG00000134042,30330
MROH1,ENSG00000179832,114474
MROH2B,ENSG00000171495,73326
MROH6,ENSG00000204839,6581
MROH7,ENSG00000184313,68513
MROH9,ENSG00000117501,129337
MRPL1,ENSG00000169288,89966
MRPL10,ENSG00000159111,8270
MRPL11,ENSG00000174547,31664
MRPL12,ENSG00000262814,4151
MRPL13,ENSG00000172172,64642
MRPL14,ENSG00000180992,16435
MRPL15,ENSG00000137547,14406
MRPL16,ENSG00000166902,4640
MRPL17,ENSG00000158042,3017
MRPL18,ENSG00000112110,9216
MRPL19,ENSG00000115364,44069
MRPL2,ENSG00000112651,5421
MRPL20,ENSG00000242485,5399
MRPL21,ENSG00000197345,12560
MRPL22,ENSG00000082515,28339
MRPL23,ENSG00000214026,39098
MRPL24,ENSG00000143314,4297
MRPL27,ENSG00000108826,5351
MRPL28,ENSG00000086504,5374
MRPL3,ENSG00000114686,40782
MRPL30,ENSG00000185414,18451
MRPL32,ENSG00000106591,16613
MRPL33,ENSG00000243147,216371
MRPL34,ENSG00000130312,14235
MRPL35,ENSG00000132313,14436
MRPL36,ENSG00000171421,3621
MRPL37,ENSG00000116221,41424
MRPL38,ENSG00000204316,6451
MRPL39,ENSG00000154719,21894
MRPL4,ENSG00000105364,8160
MRPL40,ENSG00000185608,3611
MRPL41,ENSG00000182154,677
MRPL42,ENSG00000198015,48725
MRPL43,ENSG00000055950,20993
MRPL44,ENSG00000135900,11676
MRPL45,ENSG00000278845,26196
MRPL46,ENSG00000259494,7953
MRPL47,ENSG00000136522,22240
MRPL48,ENSG00000175581,77262
MRPL49,ENSG00000149792,5189
MRPL50,ENSG00000136897,10986
MRPL51,ENSG00000111639,1961
MRPL52,ENSG00000172590,5163
MRPL53,ENSG00000204822,706
MRPL54,ENSG00000183617,5904
MRPL55,ENSG00000162910,3410
MRPL57,ENSG00000173141,2438
MRPL9,ENSG00000143436,3850
MRPS10,ENSG00000048544,11188
MRPS11,ENSG00000181991,13356
MRPS12,ENSG00000128626,2261
MRPS14,ENSG00000120333,12644
MRPS15,ENSG00000116898,8701
MRPS16,ENSG00000182180,3851
MRPS17,ENSG00000239789,5796
MRPS18A,ENSG00000096080,16599
MRPS18B,ENSG00000204568,8576
MRPS18C,ENSG00000163319,14497
MRPS2,ENSG00000122140,4690
MRPS21,ENSG00000266472,15128
MRPS22,ENSG00000175110,354692
MRPS23,ENSG00000181610,15296
MRPS24,ENSG00000062582,3337
MRPS25,ENSG00000131368,55729
MRPS26,ENSG00000125901,2214
MRPS27,ENSG00000113048,106765
MRPS28,ENSG00000147586,111904
MRPS30,ENSG00000112996,11482
MRPS31,ENSG00000102738,42224
MRPS33,ENSG00000090263,12619
MRPS34,ENSG00000074071,1269
